listing_id,farmer_id,crop,listed_date,harvest_date,market_price_ref,listing_price,quantity_kg,shelf_life_days
LST-010606,FARM-0136,Green Chilli,2023-04-28,2023-04-27,30,29.14,170,10
LST-010607,FARM-0136,Green Chilli,2023-04-14,2023-04-14,0,1.0,153,10
LST-010608,FARM-0136,Green Chilli,2023-02-05,2023-02-05,40,44.01,14,10
LST-010609,FARM-0136,Green Chilli,2023-05-15,2023-05-14,30,28.22,146,10
LST-010610,FARM-0136,Green Chilli,2023-12-04,2023-12-04,30,29.68,58,10
LST-010611,FARM-0136,Green Chilli,2023-04-07,2023-04-07,40,41.22,189,10
LST-010612,FARM-0136,Green Chilli,2023-08-29,2023-08-29,35,34.68,64,10
LST-010613,FARM-0136,Green Chilli,2023-10-11,2023-10-11,40,42.36,156,10
LST-010614,FARM-0136,Green Chilli,2023-06-15,2023-06-14,70,69.78,23,10
LST-010615,FARM-0136,Green Chilli,2023-12-26,2023-12-26,35,34.12,191,10
LST-010616,FARM-0136,Green Chilli,2023-03-03,2023-03-03,40,36.8,41,10
LST-010617,FARM-0136,Green Chilli,2023-11-22,2023-11-21,30,27.49,25,10
LST-010618,FARM-0136,Green Chilli,2023-12-12,2023-12-12,35,32.03,26,10
LST-010619,FARM-0136,Green Chilli,2023-02-13,2023-02-12,40,38.69,115,10
LST-010620,FARM-0136,Green Chilli,2023-08-21,2023-08-20,40,42.06,80,10
LST-010621,FARM-0136,Green Chilli,2023-01-22,2023-01-22,40,41.09,47,10
LST-010622,FARM-0136,Green Chilli,2023-06-26,2023-06-25,60,54.84,145,10
LST-010623,FARM-0136,Green Chilli,2023-04-04,2023-04-04,50,52.9,71,10
LST-010624,FARM-0136,Green Chilli,2023-10-02,2023-10-02,40,47.17,129,10
LST-010625,FARM-0136,Green Chilli,2023-03-16,2023-03-15,40,39.76,49,10
LST-010626,FARM-0136,Green Chilli,2023-11-14,2023-11-13,50,58.17,137,10
LST-010627,FARM-0136,Green Chilli,2023-09-25,2023-09-24,40,43.01,56,10
LST-010628,FARM-0136,Green Chilli,2023-08-22,2023-08-21,45,46.47,142,10
LST-010629,FARM-0136,Green Chilli,2023-05-17,2023-05-17,45,41.45,66,10
LST-010630,FARM-0136,Green Chilli,2023-08-08,2023-08-08,50,55.34,150,10
LST-010631,FARM-0136,Green Chilli,2023-03-15,2023-03-14,40,34.15,64,10
LST-010632,FARM-0136,Green Chilli,2023-07-18,2023-07-18,70,71.09,92,10
LST-010633,FARM-0136,Green Chilli,2023-08-02,2023-08-01,50,49.44,38,10
LST-010634,FARM-0136,Green Chilli,2023-10-12,2023-10-12,50,53.23,170,10
LST-010635,FARM-0136,Green Chilli,2023-08-24,2023-08-23,40,40.76,144,10
LST-010636,FARM-0136,Green Chilli,2023-11-17,2023-11-17,35,33.03,183,10
LST-010637,FARM-0136,Green Chilli,2023-12-11,2023-12-11,30,26.72,152,10
LST-010638,FARM-0136,Green Chilli,2023-09-06,2023-09-06,60,53.62,184,10
LST-010639,FARM-0136,Green Chilli,2023-05-08,2023-05-08,35,34.46,89,10
LST-010640,FARM-0137,Bhindi (Ladies finger),2023-02-27,2023-02-27,37,34.55,81,4
LST-010641,FARM-0137,Bhindi (Ladies finger),2023-03-23,2023-03-22,37,34.41,37,4
LST-010642,FARM-0137,Bhindi (Ladies finger),2023-02-09,2023-02-09,40,42.73,191,4
LST-010643,FARM-0137,Bhindi (Ladies finger),2023-05-14,2023-05-13,20,21.89,179,4
LST-010644,FARM-0137,Bhindi (Ladies finger),2023-08-01,2023-08-01,32,31.4,190,4
LST-010645,FARM-0137,Bhindi (Ladies finger),2023-10-10,2023-10-09,32,28.76,146,4
LST-010646,FARM-0137,Bhindi (Ladies finger),2023-05-17,2023-05-17,22,21.42,163,4
LST-010647,FARM-0137,Bhindi (Ladies finger),2023-05-07,2023-05-07,24,25.14,139,4
LST-010648,FARM-0137,Bhindi (Ladies finger),2023-08-13,2023-08-13,24,22.01,122,4
LST-010649,FARM-0137,Bhindi (Ladies finger),2023-09-15,2023-09-14,20,20.16,63,4
LST-010650,FARM-0137,Bhindi (Ladies finger),2023-12-18,2023-12-17,50,49.06,62,4
LST-010651,FARM-0137,Bhindi (Ladies finger),2023-09-27,2023-09-27,21,22.34,104,4
LST-010652,FARM-0137,Bhindi (Ladies finger),2023-05-26,2023-05-26,17,15.21,188,4
LST-010653,FARM-0137,Bhindi (Ladies finger),2023-11-10,2023-11-09,22,21.03,93,4
LST-010654,FARM-0137,Bhindi (Ladies finger),2023-11-08,2023-11-07,24,26.7,143,4
LST-010655,FARM-0137,Bhindi (Ladies finger),2023-06-22,2023-06-22,27,26.37,153,4
LST-010656,FARM-0137,Bhindi (Ladies finger),2023-08-24,2023-08-23,20,18.22,84,4
LST-010657,FARM-0137,Bhindi (Ladies finger),2023-12-28,2023-12-27,45,43.74,48,4
LST-010658,FARM-0137,Bhindi (Ladies finger),2023-05-30,2023-05-29,20,20.06,133,4
LST-010659,FARM-0137,Bhindi (Ladies finger),2023-07-17,2023-07-16,20,22.05,198,4
LST-010660,FARM-0137,Bhindi (Ladies finger),2023-10-06,2023-10-05,37,37.3,56,4
LST-010661,FARM-0137,Bhindi (Ladies finger),2023-02-07,2023-02-06,35,37.4,140,4
LST-010662,FARM-0137,Bhindi (Ladies finger),2023-07-28,2023-07-27,30,28.44,60,4
LST-010663,FARM-0137,Bhindi (Ladies finger),2023-07-12,2023-07-12,22,22.63,168,4
LST-010664,FARM-0137,Bhindi (Ladies finger),2023-02-01,2023-02-01,42,44.83,58,4
LST-010665,FARM-0137,Bhindi (Ladies finger),2023-08-11,2023-08-11,22,22.95,124,4
LST-010666,FARM-0137,Bhindi (Ladies finger),2023-06-20,2023-06-20,27,26.69,120,4
LST-010667,FARM-0137,Bhindi (Ladies finger),2023-03-16,2023-03-15,37,36.26,146,4
LST-010668,FARM-0137,Bhindi (Ladies finger),2023-03-06,2023-03-06,32,29.84,109,4
LST-010669,FARM-0137,Bhindi (Ladies finger),2023-11-06,2023-11-06,26,27.04,57,4
LST-010670,FARM-0137,Bhindi (Ladies finger),2023-07-14,2023-07-13,20,20.58,48,4
LST-010671,FARM-0137,Bhindi (Ladies finger),2023-04-30,2023-04-29,20,21.43,99,4
LST-010672,FARM-0137,Bhindi (Ladies finger),2023-06-12,2023-06-12,25,25.38,162,4
LST-010673,FARM-0137,Bhindi (Ladies finger),2023-12-04,2023-12-04,37,37.05,128,4
LST-010674,FARM-0137,Bhindi (Ladies finger),2023-08-14,2023-08-14,20,20.22,106,4
LST-010675,FARM-0137,Bhindi (Ladies finger),2023-10-23,2023-10-22,21,22.39,177,4
LST-010676,FARM-0137,Bhindi (Ladies finger),2023-03-30,2023-03-29,32,32.18,74,4
LST-010677,FARM-0137,Bhindi (Ladies finger),2023-03-08,2023-03-08,33,30.39,103,4
LST-010678,FARM-0137,Bhindi (Ladies finger),2023-03-31,2023-03-31,32,30.09,67,4
LST-010679,FARM-0137,Bhindi (Ladies finger),2023-10-08,2023-10-08,40,40.67,38,4
LST-010680,FARM-0138,Brinjal,2023-10-13,2023-10-13,40,47.3,13,5
LST-010681,FARM-0138,Brinjal,2023-01-11,2023-01-11,25,24.47,108,5
LST-010682,FARM-0138,Brinjal,2023-01-27,2023-01-26,50,57.62,114,5
LST-010683,FARM-0138,Brinjal,2023-03-21,2023-03-20,25,30.7,154,5
LST-010684,FARM-0138,Brinjal,2023-08-20,2023-08-20,30,30.71,191,5
LST-010685,FARM-0138,Brinjal,2023-11-30,2023-11-29,25,26.87,112,5
LST-010686,FARM-0138,Brinjal,2023-02-26,2023-02-25,25,29.3,90,5
LST-010687,FARM-0138,Brinjal,2023-02-28,2023-02-27,20,20.06,118,5
LST-010688,FARM-0138,Brinjal,2023-10-09,2023-10-09,45,55.42,104,5
LST-010689,FARM-0138,Brinjal,2023-09-01,2023-09-01,20,23.56,12,5
LST-010690,FARM-0138,Brinjal,2023-05-16,2023-05-15,25,27.44,194,5
LST-010691,FARM-0138,Brinjal,2023-08-13,2023-08-12,30,35.83,146,5
LST-010692,FARM-0138,Brinjal,2023-10-10,2023-10-10,45,47.17,15,5
LST-010693,FARM-0138,Brinjal,2023-04-17,2023-04-17,25,29.31,181,5
LST-010694,FARM-0138,Brinjal,2023-09-25,2023-09-24,25,30.35,122,5
LST-010695,FARM-0138,Brinjal,2023-10-06,2023-10-06,50,53.58,112,5
LST-010696,FARM-0138,Brinjal,2023-10-20,2023-10-19,45,50.77,57,5
LST-010697,FARM-0138,Brinjal,2023-03-26,2023-03-25,25,27.17,160,5
LST-010698,FARM-0138,Brinjal,2023-04-21,2023-04-21,25,27.5,18,5
LST-010699,FARM-0138,Brinjal,2023-04-13,2023-04-12,25,29.38,80,5
LST-010700,FARM-0138,Brinjal,2023-10-02,2023-10-02,30,32.74,194,5
LST-010701,FARM-0138,Brinjal,2023-04-12,2023-04-11,25,30.57,57,5
LST-010702,FARM-0138,Brinjal,2023-04-06,2023-04-05,25,33.06,97,5
LST-010703,FARM-0138,Brinjal,2023-11-29,2023-11-29,25,26.21,13,5
LST-010704,FARM-0138,Brinjal,2023-07-09,2023-07-08,30,28.64,141,5
LST-010705,FARM-0138,Brinjal,2023-05-19,2023-05-18,30,31.74,87,5
LST-010706,FARM-0138,Brinjal,2023-03-31,2023-03-31,25,28.85,96,5
LST-010707,FARM-0138,Brinjal,2023-08-27,2023-08-26,25,29.02,27,5
LST-010708,FARM-0138,Brinjal,2023-10-19,2023-10-19,50,56.69,56,5
LST-010709,FARM-0138,Brinjal,2023-12-15,2023-12-14,50,59.84,175,5
LST-010710,FARM-0138,Brinjal,2023-05-05,2023-05-04,20,21.12,51,5
LST-010711,FARM-0138,Brinjal,2023-12-21,2023-12-20,70,70.69,28,5
LST-010712,FARM-0138,Brinjal,2023-12-06,2023-12-06,30,39.48,24,5
LST-010713,FARM-0138,Brinjal,2023-09-12,2023-09-11,20,22.05,190,5
LST-010714,FARM-0138,Brinjal,2023-04-05,2023-04-04,25,27.73,87,5
LST-010715,FARM-0138,Brinjal,2023-12-17,2023-12-16,70,86.92,90,5
LST-010716,FARM-0138,Brinjal,2023-08-28,2023-08-28,25,30.38,166,5
LST-010717,FARM-0138,Brinjal,2023-04-09,2023-04-09,25,28.19,160,5
LST-010718,FARM-0138,Brinjal,2023-03-19,2023-03-19,20,23.31,122,5
LST-010719,FARM-0138,Brinjal,2023-03-02,2023-03-02,20,24.04,43,5
LST-010720,FARM-0138,Methi,2023-08-25,2023-08-24,12,12.62,50,3
LST-010721,FARM-0138,Methi,2023-02-14,2023-02-14,7,7.54,183,3
LST-010722,FARM-0138,Methi,2023-09-25,2023-09-24,20,26.25,45,3
LST-010723,FARM-0138,Methi,2023-05-31,2023-05-30,12,11.38,94,3
LST-010724,FARM-0138,Methi,2023-08-03,2023-08-02,8,8.67,15,3
LST-010725,FARM-0138,Methi,2023-08-08,2023-08-07,8,9.35,100,3
LST-010726,FARM-0138,Methi,2023-08-24,2023-08-23,10,10.91,116,3
LST-010727,FARM-0138,Methi,2023-11-17,2023-11-16,12,13.87,122,3
LST-010728,FARM-0138,Methi,2023-03-15,2023-03-14,8,8.68,37,3
LST-010729,FARM-0138,Methi,2023-04-27,2023-04-26,15,17.24,21,3
LST-010730,FARM-0138,Methi,2023-04-25,2023-04-25,15,17.6,67,3
LST-010731,FARM-0138,Methi,2023-08-17,2023-08-17,7,7.75,122,3
LST-010732,FARM-0138,Methi,2023-11-14,2023-11-14,12,15.6,148,3
LST-010733,FARM-0138,Methi,2023-02-21,2023-02-21,5,5.3,177,3
LST-010734,FARM-0138,Methi,2023-03-14,2023-03-14,6,7.39,93,3
LST-010735,FARM-0138,Methi,2023-09-17,2023-09-17,17,18.96,95,3
LST-010736,FARM-0138,Methi,2023-04-23,2023-04-22,15,13.94,36,3
LST-010737,FARM-0138,Methi,2023-11-02,2023-11-01,23,27.69,75,3
LST-010738,FARM-0138,Methi,2023-06-25,2023-06-24,16,17.69,151,3
LST-010739,FARM-0138,Methi,2023-06-26,2023-06-26,18,18.87,115,3
LST-010740,FARM-0138,Methi,2023-10-31,2023-10-31,25,27.65,158,3
LST-010741,FARM-0138,Methi,2023-07-18,2023-07-17,14,17.27,93,3
LST-010742,FARM-0138,Methi,2023-10-19,2023-10-19,28,26.13,183,3
LST-010743,FARM-0138,Methi,2023-11-12,2023-11-12,12,12.44,29,3
LST-010744,FARM-0138,Methi,2023-06-13,2023-06-13,12,12.35,59,3
LST-010745,FARM-0138,Methi,2023-11-23,2023-11-22,10,9.93,45,3
LST-010746,FARM-0138,Methi,2023-04-18,2023-04-17,14,14.58,146,3
LST-010747,FARM-0138,Methi,2023-12-15,2023-12-14,15,15.91,102,3
LST-010748,FARM-0138,Methi,2023-06-18,2023-06-18,16,18.55,174,3
LST-010749,FARM-0138,Methi,2023-05-29,2023-05-28,10,11.33,42,3
LST-010750,FARM-0138,Methi,2023-01-25,2023-01-25,15,16.41,43,3
LST-010751,FARM-0138,Methi,2023-03-23,2023-03-23,7,6.68,73,3
LST-010752,FARM-0138,Methi,2023-05-09,2023-05-09,10,11.2,187,3
LST-010753,FARM-0138,Methi,2023-11-21,2023-11-20,9,11.28,198,3
LST-010754,FARM-0138,Methi,2023-02-02,2023-02-01,12,14.09,169,3
LST-010755,FARM-0138,Methi,2023-09-27,2023-09-26,20,23.86,117,3
LST-010756,FARM-0138,Methi,2023-10-22,2023-10-21,30,31.21,196,3
LST-010757,FARM-0138,Methi,2023-03-22,2023-03-22,7,6.73,75,3
LST-010758,FARM-0138,Methi,2023-04-11,2023-04-10,12,13.42,54,3
LST-010759,FARM-0138,Methi,2023-08-18,2023-08-17,7,7.88,10,3
LST-010760,FARM-0139,Brinjal,2023-11-21,2023-11-20,30,35.18,148,5
LST-010761,FARM-0139,Brinjal,2023-10-23,2023-10-23,30,28.47,64,5
LST-010762,FARM-0139,Brinjal,2023-09-01,2023-09-01,20,22.99,195,5
LST-010763,FARM-0139,Brinjal,2023-06-14,2023-06-14,35,38.41,84,5
LST-010764,FARM-0139,Brinjal,2023-10-22,2023-10-21,35,36.7,28,5
LST-010765,FARM-0139,Brinjal,2023-10-20,2023-10-19,45,50.19,103,5
LST-010766,FARM-0139,Brinjal,2023-02-02,2023-02-01,40,46.93,147,5
LST-010767,FARM-0139,Brinjal,2023-09-11,2023-09-11,20,22.14,33,5
LST-010768,FARM-0139,Brinjal,2023-02-08,2023-02-07,40,43.85,113,5
LST-010769,FARM-0139,Brinjal,2023-05-04,2023-05-03,20,20.83,10,5
LST-010770,FARM-0139,Brinjal,2023-05-07,2023-05-06,25,29.38,35,5
LST-010771,FARM-0139,Brinjal,2023-12-22,2023-12-22,50,48.92,120,5
LST-010772,FARM-0139,Brinjal,2023-07-21,2023-07-20,35,36.93,143,5
LST-010773,FARM-0139,Brinjal,2023-03-28,2023-03-27,25,27.03,186,5
LST-010774,FARM-0139,Brinjal,2023-08-04,2023-08-04,40,49.32,143,5
LST-010775,FARM-0139,Brinjal,2023-03-27,2023-03-27,25,28.23,27,5
LST-010776,FARM-0139,Brinjal,2023-02-28,2023-02-27,20,22.16,129,5
LST-010777,FARM-0139,Brinjal,2023-03-17,2023-03-16,25,29.22,117,5
LST-010778,FARM-0139,Brinjal,2023-06-08,2023-06-08,30,32.18,60,5
LST-010779,FARM-0139,Brinjal,2023-07-20,2023-07-19,30,32.76,53,5
LST-010780,FARM-0139,Brinjal,2023-06-20,2023-06-20,35,38.3,90,5
LST-010781,FARM-0139,Brinjal,2023-11-06,2023-11-06,25,24.97,161,5
LST-010782,FARM-0139,Brinjal,2023-06-13,2023-06-12,35,38.43,113,5
LST-010783,FARM-0139,Brinjal,2023-10-10,2023-10-10,45,45.88,132,5
LST-010784,FARM-0139,Brinjal,2023-02-05,2023-02-05,50,55.91,98,5
LST-010785,FARM-0139,Brinjal,2023-09-08,2023-09-07,16,19.31,85,5
LST-010786,FARM-0139,Brinjal,2023-04-19,2023-04-18,25,31.39,39,5
LST-010787,FARM-0139,Brinjal,2023-08-29,2023-08-28,25,25.37,182,5
LST-010788,FARM-0139,Brinjal,2023-11-08,2023-11-08,15,16.12,129,5
LST-010789,FARM-0139,Brinjal,2023-04-25,2023-04-25,20,24.24,144,5
LST-010790,FARM-0139,Brinjal,2023-07-27,2023-07-27,40,47.39,152,5
LST-010791,FARM-0139,Brinjal,2023-05-17,2023-05-17,25,28.42,145,5
LST-010792,FARM-0139,Brinjal,2023-02-19,2023-02-18,30,33.81,188,5
LST-010793,FARM-0139,Brinjal,2023-04-09,2023-04-08,25,27.32,196,5
LST-010794,FARM-0139,Brinjal,2023-03-14,2023-03-13,20,23.58,32,5
LST-010795,FARM-0139,Brinjal,2023-04-07,2023-04-06,25,27.77,173,5
LST-010796,FARM-0139,Brinjal,2023-03-01,2023-03-01,20,25.88,59,5
LST-010797,FARM-0139,Brinjal,2023-09-03,2023-09-03,20,22.34,191,5
LST-010798,FARM-0139,Brinjal,2023-08-03,2023-08-03,40,46.42,113,5
LST-010799,FARM-0139,Brinjal,2023-07-05,2023-07-04,35,37.12,85,5
LST-010800,FARM-0139,Elephant Yam (Suran),2023-05-31,2023-05-30,25,26.77,182,45
LST-010801,FARM-0139,Elephant Yam (Suran),2023-06-02,2023-06-01,50,50.61,52,45
LST-010802,FARM-0139,Elephant Yam (Suran),2023-01-11,2023-01-11,30,34.06,118,45
LST-010803,FARM-0139,Elephant Yam (Suran),2023-11-14,2023-11-14,30,31.57,178,45
LST-010804,FARM-0139,Elephant Yam (Suran),2023-10-17,2023-10-16,30,30.92,170,45
LST-010805,FARM-0139,Elephant Yam (Suran),2023-10-20,2023-10-20,25,32.8,192,45
LST-010806,FARM-0139,Elephant Yam (Suran),2023-01-31,2023-01-30,30,30.01,187,45
LST-010807,FARM-0139,Elephant Yam (Suran),2023-09-24,2023-09-23,30,36.95,59,45
LST-010808,FARM-0139,Elephant Yam (Suran),2023-09-04,2023-09-04,32,34.98,20,45
LST-010809,FARM-0139,Elephant Yam (Suran),2023-08-08,2023-08-07,30,35.05,69,45
LST-010810,FARM-0139,Elephant Yam (Suran),2023-07-24,2023-07-24,50,50.74,186,45
LST-010811,FARM-0139,Elephant Yam (Suran),2023-10-05,2023-10-05,30,36.73,38,45
LST-010812,FARM-0139,Elephant Yam (Suran),2023-07-27,2023-07-27,40,48.64,129,45
LST-010813,FARM-0139,Elephant Yam (Suran),2023-11-26,2023-11-25,40,40.99,145,45
LST-010814,FARM-0139,Elephant Yam (Suran),2023-09-15,2023-09-14,25,26.0,122,45
LST-010815,FARM-0139,Elephant Yam (Suran),2023-04-17,2023-04-16,40,47.47,181,45
LST-010816,FARM-0139,Elephant Yam (Suran),2023-11-29,2023-11-29,25,28.86,105,45
LST-010817,FARM-0139,Elephant Yam (Suran),2023-05-26,2023-05-25,30,36.19,117,45
LST-010818,FARM-0139,Elephant Yam (Suran),2023-04-14,2023-04-14,40,49.56,93,45
LST-010819,FARM-0139,Elephant Yam (Suran),2023-12-13,2023-12-12,40,50.02,173,45
LST-010820,FARM-0139,Elephant Yam (Suran),2023-01-23,2023-01-22,35,41.03,141,45
LST-010821,FARM-0139,Elephant Yam (Suran),2023-02-13,2023-02-12,25,25.36,178,45
LST-010822,FARM-0139,Elephant Yam (Suran),2023-11-28,2023-11-27,30,33.77,91,45
LST-010823,FARM-0139,Elephant Yam (Suran),2023-11-17,2023-11-16,30,35.91,11,45
LST-010824,FARM-0139,Elephant Yam (Suran),2023-08-11,2023-08-11,30,34.1,91,45
LST-010825,FARM-0139,Elephant Yam (Suran),2023-07-05,2023-07-04,25,30.27,125,45
LST-010826,FARM-0139,Elephant Yam (Suran),2023-05-16,2023-05-15,20,22.94,16,45
LST-010827,FARM-0139,Elephant Yam (Suran),2023-04-19,2023-04-19,20,22.17,15,45
LST-010828,FARM-0139,Elephant Yam (Suran),2023-12-25,2023-12-24,25,27.26,78,45
LST-010829,FARM-0139,Elephant Yam (Suran),2023-11-24,2023-11-23,40,47.69,27,45
LST-010830,FARM-0139,Elephant Yam (Suran),2023-07-28,2023-07-28,30,34.98,193,45
LST-010831,FARM-0139,Elephant Yam (Suran),2023-02-02,2023-02-01,30,32.79,172,45
LST-010832,FARM-0139,Elephant Yam (Suran),2023-07-30,2023-07-30,40,41.16,45,45
LST-010833,FARM-0139,Elephant Yam (Suran),2023-06-14,2023-06-13,25,26.71,141,45
LST-010834,FARM-0139,Elephant Yam (Suran),2023-04-07,2023-04-07,12,11.96,102,45
LST-010835,FARM-0139,Elephant Yam (Suran),2023-06-28,2023-06-27,25,26.48,172,45
LST-010836,FARM-0139,Elephant Yam (Suran),2023-02-01,2023-02-01,30,32.69,195,45
LST-010837,FARM-0139,Elephant Yam (Suran),2023-05-08,2023-05-08,30,40.04,151,45
LST-010838,FARM-0139,Elephant Yam (Suran),2023-03-02,2023-03-01,30,33.9,156,45
LST-010839,FARM-0139,Elephant Yam (Suran),2023-04-06,2023-04-06,30,37.89,29,45
LST-010840,FARM-0139,Onion,2023-02-27,2023-02-26,11,12.93,107,30
LST-010841,FARM-0139,Onion,2023-08-07,2023-08-07,16,17.35,153,30
LST-010842,FARM-0139,Onion,2023-10-19,2023-10-19,35,36.8,94,30
LST-010843,FARM-0139,Onion,2023-12-17,2023-12-17,36,41.07,51,30
LST-010844,FARM-0139,Onion,2023-05-30,2023-05-30,13,12.01,52,30
LST-010845,FARM-0139,Onion,2023-03-10,2023-03-10,12,12.31,125,30
LST-010846,FARM-0139,Onion,2023-08-28,2023-08-27,24,25.28,179,30
LST-010847,FARM-0139,Onion,2023-06-30,2023-06-29,15,17.97,59,30
LST-010848,FARM-0139,Onion,2023-07-06,2023-07-05,17,21.15,144,30
LST-010849,FARM-0139,Onion,2023-07-21,2023-07-21,17,17.99,78,30
LST-010850,FARM-0139,Onion,2023-08-23,2023-08-22,23,24.56,175,30
LST-010851,FARM-0139,Onion,2023-04-07,2023-04-06,10,10.06,180,30
LST-010852,FARM-0139,Onion,2023-01-30,2023-01-30,14,13.54,129,30
LST-010853,FARM-0139,Onion,2023-04-11,2023-04-10,9,10.05,187,30
LST-010854,FARM-0139,Onion,2023-11-13,2023-11-12,47,56.19,65,30
LST-010855,FARM-0139,Onion,2023-09-08,2023-09-08,25,26.1,165,30
LST-010856,FARM-0139,Onion,2023-11-12,2023-11-11,50,55.01,14,30
LST-010857,FARM-0139,Onion,2023-03-05,2023-03-05,12,11.98,125,30
LST-010858,FARM-0139,Onion,2023-12-21,2023-12-20,28,35.69,83,30
LST-010859,FARM-0139,Onion,2023-07-18,2023-07-18,18,18.53,138,30
LST-010860,FARM-0139,Onion,2023-06-29,2023-06-28,15,16.48,45,30
LST-010861,FARM-0139,Onion,2023-02-14,2023-02-14,13,14.51,39,30
LST-010862,FARM-0139,Onion,2023-01-25,2023-01-25,16,19.49,14,30
LST-010863,FARM-0139,Onion,2023-09-24,2023-09-23,23,27.08,88,30
LST-010864,FARM-0139,Onion,2023-03-01,2023-02-28,11,13.15,163,30
LST-010865,FARM-0139,Onion,2023-03-26,2023-03-25,11,11.61,87,30
LST-010866,FARM-0139,Onion,2023-03-03,2023-03-02,12,13.16,104,30
LST-010867,FARM-0139,Onion,2023-05-14,2023-05-14,10,10.96,132,30
LST-010868,FARM-0139,Onion,2023-06-15,2023-06-14,14,15.11,169,30
LST-010869,FARM-0139,Onion,2023-12-15,2023-12-14,38,44.89,34,30
LST-010870,FARM-0139,Onion,2023-06-28,2023-06-28,15,18.09,69,30
LST-010871,FARM-0139,Onion,2023-09-11,2023-09-10,23,26.72,57,30
LST-010872,FARM-0139,Onion,2023-03-22,2023-03-22,11,11.74,129,30
LST-010873,FARM-0139,Onion,2023-10-03,2023-10-03,26,30.74,44,30
LST-010874,FARM-0139,Onion,2023-08-21,2023-08-20,25,29.32,34,30
LST-010875,FARM-0139,Onion,2023-03-12,2023-03-12,12,14.32,33,30
LST-010876,FARM-0139,Onion,2023-11-06,2023-11-05,50,64.49,96,30
LST-010877,FARM-0139,Onion,2023-06-16,2023-06-15,13,16.18,184,30
LST-010878,FARM-0139,Onion,2023-05-18,2023-05-17,11,11.81,108,30
LST-010879,FARM-0139,Onion,2023-02-12,2023-02-12,13,13.43,144,30
LST-010880,FARM-0140,Bhindi (Ladies finger),2023-03-19,2023-03-18,37,38.45,20,4
LST-010881,FARM-0140,Bhindi (Ladies finger),2023-01-11,2023-01-10,35,36.08,88,4
LST-010882,FARM-0140,Bhindi (Ladies finger),2023-06-21,2023-06-21,27,27.79,153,4
LST-010883,FARM-0140,Bhindi (Ladies finger),2023-03-10,2023-03-09,33,30.44,164,4
LST-010884,FARM-0140,Bhindi (Ladies finger),2023-03-31,2023-03-30,32,31.88,128,4
LST-010885,FARM-0140,Bhindi (Ladies finger),2023-07-02,2023-07-02,27,25.26,132,4
LST-010886,FARM-0140,Bhindi (Ladies finger),2023-05-18,2023-05-18,20,20.23,182,4
LST-010887,FARM-0140,Bhindi (Ladies finger),2023-08-23,2023-08-23,23,23.33,14,4
LST-010888,FARM-0140,Bhindi (Ladies finger),2023-07-24,2023-07-24,27,28.14,146,4
LST-010889,FARM-0140,Bhindi (Ladies finger),2023-09-12,2023-09-11,22,24.8,62,4
LST-010890,FARM-0140,Bhindi (Ladies finger),2023-02-12,2023-02-11,45,37.5,178,4
LST-010891,FARM-0140,Bhindi (Ladies finger),2023-03-13,2023-03-12,29,25.38,113,4
LST-010892,FARM-0140,Bhindi (Ladies finger),2023-03-24,2023-03-23,40,36.22,95,4
LST-010893,FARM-0140,Bhindi (Ladies finger),2023-02-26,2023-02-26,32,31.94,60,4
LST-010894,FARM-0140,Bhindi (Ladies finger),2023-04-10,2023-04-10,32,27.71,153,4
LST-010895,FARM-0140,Bhindi (Ladies finger),2023-08-27,2023-08-27,21,22.93,187,4
LST-010896,FARM-0140,Bhindi (Ladies finger),2023-03-15,2023-03-15,28,28.19,100,4
LST-010897,FARM-0140,Bhindi (Ladies finger),2023-08-02,2023-08-01,35,38.11,53,4
LST-010898,FARM-0140,Bhindi (Ladies finger),2023-04-04,2023-04-03,37,37.94,108,4
LST-010899,FARM-0140,Bhindi (Ladies finger),2023-02-13,2023-02-12,40,44.99,155,4
LST-010900,FARM-0140,Bhindi (Ladies finger),2023-03-01,2023-03-01,30,29.37,95,4
LST-010901,FARM-0140,Bhindi (Ladies finger),2023-08-21,2023-08-21,25,27.46,176,4
LST-010902,FARM-0140,Bhindi (Ladies finger),2023-11-27,2023-11-26,32,32.69,146,4
LST-010903,FARM-0140,Bhindi (Ladies finger),2023-12-25,2023-12-25,45,50.53,167,4
LST-010904,FARM-0140,Bhindi (Ladies finger),2023-07-17,2023-07-17,20,18.75,197,4
LST-010905,FARM-0140,Bhindi (Ladies finger),2023-04-13,2023-04-12,32,34.2,50,4
LST-010906,FARM-0140,Bhindi (Ladies finger),2023-10-04,2023-10-03,32,31.03,113,4
LST-010907,FARM-0140,Bhindi (Ladies finger),2023-10-16,2023-10-16,32,29.62,132,4
LST-010908,FARM-0140,Bhindi (Ladies finger),2023-11-08,2023-11-08,24,26.47,87,4
LST-010909,FARM-0140,Bhindi (Ladies finger),2023-01-01,2022-12-31,35,41.1,144,4
LST-010910,FARM-0140,Bhindi (Ladies finger),2023-10-18,2023-10-17,25,22.68,104,4
LST-010911,FARM-0140,Bhindi (Ladies finger),2023-07-25,2023-07-24,25,27.89,147,4
LST-010912,FARM-0140,Bhindi (Ladies finger),2023-08-31,2023-08-31,20,22.5,63,4
LST-010913,FARM-0140,Bhindi (Ladies finger),2023-12-20,2023-12-20,45,38.73,14,4
LST-010914,FARM-0140,Bhindi (Ladies finger),2023-11-28,2023-11-27,30,32.5,29,4
